Code,Amount,Units,Time,Province,CustomerId,Supermarket No,Basket,Day,Voucher
I0043,73.38210371305816,4.8492190700999664,2024-02-14,P1,C642,S007,B90,Wednesday,N
I0029,21.007186355028765,4.287203514321883,2024-07-28,P1,C357,S006,B342,Sunday,N
I0022,43.59996786410328,4.881871258913932,2024-06-14,P1,C824,S001,B77,Friday,N
I0030,101.13697106800969,7.844751963654393,2024-06-01,P1,C640,S009,B338,Saturday,N
I0016,38.91776064093472,4.777199985679707,2024-12-17,P1,C284,S008,B307,Tuesday,N
I0049,4.247142361436153,1.2680523886665334,2024-02-06,P1,C778,S006,B121,Tuesday,N
I0034,14.402904409344131,2.543937854292487,2024-01-29,P1,C716,S002,B47,Monday,N
I0040,9.626870046137505,2.558940844719424,2024-07-09,P1,C657,S001,B49,Tuesday,N
I0031,43.39943754099558,6.348274045154866,2024-11-01,P1,C156,S007,B291,Friday,N
I0019,44.6778344521993,2.240395968081386,2024-09-30,P1,C220,S008,B340,Monday,N
I0018,59.7140577432799,3.8773465728844223,2024-05-23,P1,C20,S000,B109,Thursday,N
I0048,78.22387320312272,5.010233601214779,2024-11-29,P1,C319,S009,B337,Friday,N
I0021,30.818228262959703,7.439510341266232,2024-03-18,P1,C217,S007,B346,Monday,N
I0002,85.10858767530524,5.220883356923864,2024-01-02,P1,C796,S009,B230,Tuesday,N
I0042,42.547395650052586,4.725638262564034,2024-08-18,P1,C942,S003,B74,Sunday,N
I0036,12.526514688491323,3.185583484691853,2024-08-28,P1,C953,S000,B282,Wednesday,N
I0042,68.2214853773073,4.431035007445569,2024-10-01,P1,C997,S001,B23,Tuesday,N
I0038,88.60855272402783,5.509767157767663,2024-09-04,P1,C119,S000,B353,Wednesday,N
I0028,13.530845601214471,4.362684642847087,2024-04-21,P1,C813,S002,B76,Sunday,N
I0016,24.80115052630798,3.891457120715545,2024-01-18,P1,C566,S006,B345,Thursday,N
I0029,84.19432192607125,7.690054077087029,2024-02-20,P1,C701,S006,B391,Tuesday,N
I0036,122.1125355461374,6.160668492955272,2024-09-01,P1,C578,S006,B315,Sunday,N
I0039,98.58974834149502,6.451245058789552,2024-03-27,P1,C104,S009,B233,Wednesday,N
I0012,32.827213225712114,4.25848861286928,2024-08-13,P1,C949,S004,B258,Tuesday,N
I0049,46.18193398064791,9.54000416737845,2024-09-10,P1,C346,S006,B7,Tuesday,N
I0033,62.63688717047896,5.221739104280932,2024-10-23,P1,C174,S001,B314,Wednesday,N
I0008,39.73627674425046,4.449269491524504,2024-04-25,P1,C564,S004,B370,Thursday,N
I0019,35.27152177181459,4.20185671877061,2024-02-21,P1,C851,S003,B186,Wednesday,N
I0040,53.24985841345469,6.007590715604009,2024-03-22,P1,C627,S000,B293,Friday,N
I0039,78.37407398900255,7.1395773769394175,2024-07-06,P1,C843,S004,B295,Saturday,N
I0002,22.041588981940404,5.743940006185986,2024-08-03,P1,C502,S001,B66,Saturday,N
I0021,133.89461255518614,6.966896324857286,2024-02-01,P1,C286,S006,B152,Thursday,N
I0012,38.36247827282161,5.211818717218718,2024-04-19,P1,C151,S006,B332,Friday,N
I0043,0.0,0.0,2024-10-31,P1,C394,S009,B260,Thursday,N
I0041,15.62996773993447,1.4226086227155068,2024-02-02,P1,C500,S000,B378,Friday,N
I0015,98.45482440656228,9.576237925661422,2024-01-21,P1,C209,S009,B13,Sunday,N
I0046,15.232581093182851,1.1675805300398898,2024-03-14,P1,C728,S001,B273,Thursday,N
I0032,69.18088940297811,8.69188558778591,2024-05-30,P1,C444,S002,B54,Thursday,N
I0007,21.239775024023164,2.1204398922370578,2024-11-20,P1,C564,S008,B260,Wednesday,N
I0020,121.7986083224034,6.747464628220351,2024-02-06,P1,C516,S007,B230,Tuesday,N
I0026,72.77331813893173,6.264708238105967,2024-02-17,P1,C627,S006,B380,Saturday,N
I0006,11.284866265449876,2.122948679986429,2024-10-20,P1,C430,S005,B3,Sunday,N
I0022,82.08265282237852,4.585510843172343,2024-06-16,P1,C933,S004,B17,Sunday,N
I0001,45.83599829062087,5.441726294185758,2024-09-23,P1,C722,S003,B271,Monday,N
I0027,69.02950855118256,4.414384615671199,2024-12-14,P1,C709,S000,B246,Saturday,N
I0008,49.598273174070016,2.820799347258044,2024-12-28,P1,C391,S003,B177,Saturday,N
I0014,39.8824478877713,6.028494506608189,2024-11-28,P1,C960,S003,B35,Thursday,N
I0034,115.6533310105237,6.72204870737899,2024-02-14,P1,C251,S002,B301,Wednesday,N
I0017,24.40090197792317,7.223310453166876,2024-10-06,P1,C313,S002,B356,Sunday,N
I0029,47.25017551450625,7.496508666374517,2024-05-01,P1,C640,S003,B363,Wednesday,N
I0041,81.96837676861269,7.406616440445263,2024-06-21,P1,C386,S002,B226,Friday,N
I0004,42.90458769357306,9.356228886131486,2024-06-18,P1,C235,S002,B137,Tuesday,N
I0040,35.82961808578648,8.475999930925465,2024-01-21,P1,C737,S007,B396,Sunday,N
I0015,23.89223914703964,5.190194726550056,2024-06-16,P1,C179,S009,B280,Sunday,N
I0010,96.43707873050994,4.952432198518377,2024-03-16,P1,C625,S006,B123,Saturday,N
I0015,60.14301885321429,3.725311381514096,2024-08-11,P1,C372,S004,B308,Sunday,N
I0034,66.93975538835433,4.260684090725888,2024-02-12,P1,C596,S001,B347,Monday,N
I0020,47.04705550145261,6.292171439392223,2024-11-29,P1,C459,S003,B74,Friday,N
I0026,76.95274035553791,5.186520390864142,2024-08-07,P1,C469,S001,B289,Wednesday,N
I0049,133.74415345467972,6.869076253962971,2024-04-26,P1,C504,S009,B363,Friday,N
I0036,99.14770033081476,6.204975783910244,2024-03-01,P1,C905,S005,B292,Friday,N
I0038,38.18494105687361,4.290366102754109,2024-11-05,P1,C657,S009,B30,Tuesday,N
I0036,23.34470708461086,3.2019390865728643,2024-03-21,P1,C433,S000,B344,Thursday,N
I0036,72.29993134891161,6.501311932699618,2024-08-16,P1,C928,S005,B208,Friday,N
I0009,91.64867007912083,5.778100459141277,2024-05-07,P1,C271,S001,B166,Tuesday,N
I0026,16.889685137446154,5.254609875879441,2024-11-04,P1,C795,S002,B33,Monday,N
I0017,84.82206950757865,4.311172073038111,2024-08-25,P1,C214,S000,B270,Sunday,N
I0029,104.96166190668046,6.994646506935987,2024-06-26,P1,C15,S001,B12,Wednesday,N
I0020,54.30223464253879,7.765672478747186,2024-02-02,P1,C303,S007,B383,Friday,N
I0041,87.8532713802928,5.686381807855443,2024-02-10,P1,C19,S007,B203,Saturday,N
I0040,45.21166744600729,4.872756838000565,2024-03-09,P1,C927,S003,B273,Saturday,N
I0038,64.52484497962614,6.770847447432793,2024-03-03,P1,C897,S002,B342,Sunday,N
I0044,75.47630319494955,7.618965550576482,2024-10-28,P1,C473,S003,B133,Monday,N
I0036,42.32565482351253,3.599584778086635,2024-03-09,P1,C13,S003,B384,Saturday,N
I0016,20.41947601232004,4.263433920478916,2024-04-28,P1,C942,S007,B249,Sunday,N
I0022,25.331939046914723,5.75124232365741,2024-11-05,P1,C687,S009,B66,Tuesday,N
I0004,9.033940837196011,1.8859192629783263,2024-01-23,P1,C724,S006,B377,Tuesday,N
I0024,30.09371328665397,4.374901713324764,2024-08-31,P1,C510,S001,B282,Saturday,N
I0026,9.925314028381615,2.9937029499264174,2024-09-04,P1,C441,S009,B23,Wednesday,N
I0033,18.65830991080264,6.66487017894247,2024-07-02,P1,C148,S008,B197,Tuesday,N
I0042,77.9518480743735,6.84765643466446,2024-08-26,P1,C71,S007,B329,Monday,N
I0010,140.09628178197423,7.247363669680467,2024-03-24,P1,C247,S002,B285,Sunday,N
I0026,66.87089154206629,6.813894510327404,2024-10-14,P1,C279,S007,B262,Monday,N
I0036,55.9602772643275,3.3745589868100354,2024-06-08,P1,C144,S008,B274,Saturday,N
I0016,8.446406164004802,4.087876324031019,2024-06-12,P1,C966,S000,B74,Wednesday,N
I0018,23.44471696176442,5.96984890295338,2024-05-04,P1,C457,S008,B306,Saturday,N
I0000,19.416421735770527,2.862373265055753,2024-11-26,P1,C481,S009,B311,Tuesday,N
I0034,36.858718519834525,3.590090263432152,2024-05-30,P1,C427,S001,B256,Thursday,N
I0022,24.842766697396726,5.264013384878354,2024-12-24,P1,C467,S004,B113,Tuesday,N
I0032,86.50736040020209,5.095678547338311,2024-10-27,P1,C973,S002,B113,Sunday,N
I0047,35.88930247607372,3.1785350566175263,2024-09-14,P1,C301,S009,B211,Saturday,N
I0011,83.87898242173917,5.964019904413573,2024-04-20,P1,C17,S008,B40,Saturday,N
I0009,135.00005508992135,7.9294051247496125,2024-11-29,P1,C630,S008,B368,Friday,N
I0037,45.97526628631352,7.539140180184659,2024-09-22,P1,C479,S002,B135,Sunday,N
I0018,57.09595725484436,10.547906451108148,2024-08-18,P1,C964,S001,B312,Sunday,N
I0008,12.546639920411884,2.8470472753257496,2024-05-14,P1,C246,S003,B282,Tuesday,N
I0019,34.68608041645519,4.119977626734073,2024-03-09,P1,C121,S004,B379,Saturday,N
I0022,30.431743613340203,8.56348747472733,2024-06-26,P1,C892,S004,B386,Wednesday,N
I0047,119.38198235048606,7.634912775740055,2024-12-17,P1,C404,S003,B321,Tuesday,N
I0018,26.0277749928758,4.298301287962815,2024-10-31,P1,C776,S006,B154,Thursday,N
I0025,130.49396003578414,7.278293533100589,2024-05-24,P1,C781,S000,B25,Friday,N
I0014,36.96488658624816,3.748850612100221,2024-01-25,P1,C482,S004,B190,Thursday,N
I0017,45.04541070322088,3.3401293839037614,2024-04-04,P1,C753,S005,B390,Thursday,N
I0004,14.787750927509084,3.455551698187551,2024-11-06,P1,C400,S003,B193,Wednesday,N
I0032,81.64709640494333,4.579279312743108,2024-05-09,P1,C688,S007,B22,Thursday,N
I0007,10.638861091691268,0.7192848289841429,2024-09-07,P1,C614,S008,B35,Saturday,N
I0044,67.1838726053138,6.324645703474895,2024-03-03,P1,C344,S001,B208,Sunday,N
I0025,2.807729979784647,1.1171903183002454,2024-06-14,P1,C979,S003,B221,Friday,N
I0013,5.9290605680684205,0.5345031331127619,2024-04-13,P1,C176,S008,B292,Saturday,N
I0014,19.721048718872467,3.2329496167491145,2024-03-28,P1,C761,S006,B104,Thursday,N
I0027,41.50831287505675,4.505118050153632,2024-07-08,P1,C243,S006,B85,Monday,N
I0027,7.894018972270153,3.684969736482963,2024-08-19,P1,C582,S006,B375,Monday,N
I0024,162.66042996629002,8.414042728347233,2024-03-08,P1,C472,S006,B349,Friday,N
I0010,18.92142989207316,6.216278829114585,2024-09-09,P1,C426,S002,B153,Monday,N
I0013,14.330114425688995,2.397564754102823,2024-08-04,P1,C768,S008,B217,Sunday,N
I0030,32.61850965987792,2.867380227513603,2024-11-22,P1,C738,S007,B28,Friday,N
I0039,14.821474182565918,3.602212226218617,2024-08-25,P1,C28,S006,B16,Sunday,N
I0048,49.52483757098505,3.49342667639544,2024-01-12,P1,C446,S005,B190,Friday,N
I0034,33.17571214340183,5.889410579764967,2024-03-28,P1,C427,S004,B77,Thursday,N
I0007,57.24061675141873,5.469489128267094,2024-04-18,P1,C179,S004,B92,Thursday,N
I0028,28.6882061045876,1.660624423529315,2024-03-13,P1,C370,S007,B44,Wednesday,N
I0040,108.31704134691604,6.371812753539757,2024-03-10,P1,C717,S003,B229,Sunday,N
I0044,2.846798498351475,0.6646732387363223,2024-07-24,P1,C135,S000,B377,Wednesday,N
I0046,12.791005096610665,3.80651620722192,2024-01-13,P1,C72,S006,B342,Saturday,N
I0033,34.13476921041405,4.237176087343895,2024-07-26,P1,C694,S005,B250,Friday,N
I0017,24.53556251879898,4.583690141536944,2024-02-29,P1,C573,S008,B329,Thursday,N
I0016,159.91477236097012,9.073586208882302,2024-09-18,P1,C871,S007,B165,Wednesday,N
I0041,32.33422209350335,4.269950608674318,2024-08-01,P1,C150,S002,B231,Thursday,N
I0009,72.75928059940586,5.18702052553996,2024-11-06,P1,C634,S009,B375,Wednesday,N
I0031,33.39342534747062,4.865477232223673,2024-08-27,P1,C108,S006,B227,Tuesday,N
I0004,43.30838418942152,4.203811993053803,2024-01-22,P1,C331,S006,B123,Monday,N
I0019,87.98815986986696,7.582720031160427,2024-05-23,P1,C178,S003,B49,Thursday,N
I0005,110.1084055259079,6.523221526131693,2024-12-21,P1,C948,S007,B20,Saturday,N
I0048,12.384175743000064,3.805355192383456,2024-12-23,P1,C370,S005,B34,Monday,N
I0008,55.349520590334144,3.639543593006604,2024-05-08,P1,C884,S001,B220,Wednesday,N
I0010,29.469524513122263,1.5957370154796455,2024-07-13,P1,C504,S001,B74,Saturday,N
I0042,17.86339479727532,6.690086372627847,2024-08-11,P1,C429,S005,B241,Sunday,N
I0016,20.64730886195678,3.443055896328387,2024-04-10,P1,C925,S005,B366,Wednesday,N
I0027,0.0,0.0,2024-04-28,P1,C579,S004,B249,Sunday,N
I0042,15.846765209486035,1.0473327551531106,2024-03-15,P1,C548,S000,B292,Friday,N
I0025,78.482934488479,6.161499300845303,2024-12-28,P1,C531,S005,B320,Saturday,N
I0009,97.11700727005037,5.986525932447255,2024-10-16,P1,C648,S008,B333,Wednesday,N
I0041,23.70117794231656,5.805685631430842,2024-08-18,P1,C437,S008,B258,Sunday,N
I0026,27.605373817893607,4.857826314931371,2024-12-03,P1,C677,S003,B106,Tuesday,N
I0042,42.55821556000042,2.200432796388797,2024-04-09,P1,C687,S009,B61,Tuesday,N
I0018,47.81428461981365,5.116467542529862,2024-01-26,P1,C812,S005,B234,Friday,N
I0048,107.3748268818448,7.527333093830355,2024-02-18,P1,C760,S003,B230,Sunday,N
I0004,27.697505137706884,3.4968420227910384,2024-11-14,P1,C490,S001,B32,Thursday,N
I0048,52.70342522863875,6.646541445034641,2024-05-26,P1,C870,S009,B105,Sunday,N
I0000,20.61774518748292,6.403406154451527,2024-06-19,P1,C780,S009,B24,Wednesday,N
I0006,56.62423206583786,6.219136706946665,2024-09-27,P1,C760,S002,B273,Friday,N
I0045,19.23520646049857,4.823188652952969,2024-06-06,P1,C109,S006,B105,Thursday,N
I0048,10.836040889412144,3.826794213265893,2024-10-21,P1,C444,S002,B91,Monday,N
I0048,46.298307463027,5.646708334952084,2024-09-15,P1,C863,S009,B105,Sunday,N
I0009,71.7020216486428,5.109351650707652,2024-10-12,P1,C452,S002,B6,Saturday,N
I0030,51.97740859297146,3.635970302213274,2024-03-26,P1,C414,S000,B377,Tuesday,N
I0012,79.1800507464043,7.2196299236511665,2024-09-11,P1,C430,S005,B12,Wednesday,N
I0017,72.26836172527506,5.897704685060929,2024-07-21,P1,C891,S007,B69,Sunday,N
I0048,102.2316396917006,5.891001805412948,2024-10-19,P1,C747,S008,B303,Saturday,N
I0020,63.64699501016293,7.458768074101195,2024-10-31,P1,C87,S009,B299,Thursday,N
I0021,102.30637312656532,8.579666631471573,2024-02-11,P1,C932,S004,B370,Sunday,N
I0023,71.39375760987595,8.293406007897808,2024-11-24,P1,C229,S002,B216,Sunday,N
I0019,142.27967393488245,7.265036750096449,2024-01-20,P1,C988,S000,B196,Saturday,N
I0006,43.321637179556376,5.221159665119849,2024-10-17,P1,C217,S008,B218,Thursday,N
I0031,67.13587945365185,5.296286516091746,2024-09-28,P1,C335,S002,B104,Saturday,N
I0033,34.122052379271295,2.84296556991373,2024-01-30,P1,C161,S001,B386,Tuesday,N
I0031,18.33128888472173,5.00215691913413,2024-04-28,P1,C594,S000,B209,Sunday,N
I0013,93.783522470152,7.1606419941834165,2024-01-22,P1,C689,S004,B359,Monday,N
I0035,53.606373902545485,4.565669443147511,2024-06-24,P1,C544,S004,B167,Monday,N
I0042,113.75324033130894,6.28841032618766,2024-03-17,P1,C607,S006,B163,Sunday,N
I0007,39.51077432488256,5.05883639802351,2024-07-09,P1,C399,S007,B240,Tuesday,N
I0001,14.994433948167996,2.365063110845634,2024-03-16,P1,C767,S001,B89,Saturday,N
I0027,81.40003859691784,8.675115880379622,2024-11-09,P1,C766,S001,B296,Saturday,N
I0030,80.22083470761919,6.519063702222335,2024-09-18,P1,C751,S006,B171,Wednesday,N
I0012,8.609556682802033,2.0454032288554007,2024-07-06,P1,C625,S001,B269,Saturday,N
I0037,155.52987024004207,11.341867762159954,2024-07-04,P1,C108,S000,B100,Thursday,N
I0024,40.42670330571825,6.269843933343658,2024-05-20,P1,C160,S000,B114,Monday,N
I0034,76.92865835055977,4.603481921150952,2024-07-25,P1,C722,S000,B274,Thursday,N
I0016,42.29506803347111,4.192507732052297,2024-03-19,P1,C154,S007,B132,Tuesday,N
I0034,56.66842399419728,5.980277733753362,2024-02-07,P1,C54,S004,B138,Wednesday,N
I0039,26.002043024196457,1.6488355634631602,2024-11-04,P1,C673,S005,B54,Monday,N
I0001,83.54653483111821,4.972442542632899,2024-03-29,P1,C367,S008,B269,Friday,N
I0001,39.02412519512406,3.880590685573812,2024-02-29,P1,C933,S001,B181,Thursday,N
I0034,7.58219290633517,2.5145241581737743,2024-10-17,P1,C350,S005,B369,Thursday,N
I0001,53.657101977791314,8.335357461889139,2024-09-28,P1,C41,S000,B230,Saturday,N
