code,supermarkets,week,feature,display,province
4112907700,154,100,Not on Feature,In-Shelf,1
3620000300,154,79,Front Page Feature,Front End Cap,1
3620000475,154,91,Interior Page Feature,Not on Display,1
4112900006,154,87,Interior Page Feature,Not on Display,1
7130000124,154,79,Interior Page Feature,Not on Display,1
9999985260,154,86,Back Page Feature,Promo/Seasonal Aisle,1
9999985260,154,87,Not on Feature,Promo/Seasonal Aisle,1
3620000492,154,91,Interior Page Feature,Not on Display,1
9999985260,154,101,Not on Feature,In-Shelf,1
4112907762,154,87,Interior Page Feature,Not on Display,1
9999985260,154,85,Not on Feature,Secondary Location Display,1
9999966070,154,96,Not on Feature,In-Shelf,1
9999967648,154,88,Not on Feature,In-Shelf,1
4112900005,154,87,Interior Page Feature,Not on Display,1
3620000250,154,96,Not on Feature,In-Shelf,1
3620000473,154,104,Interior Page Feature,Not on Display,1
9999985004,154,86,Interior Page Feature,Promo/Seasonal Aisle,1
4112907763,154,96,Not on Feature,In-Shelf,1
9999985005,154,92,Back Page Feature,Store Rear,1
7680850643,154,83,Interior Page Feature,Not on Display,1
9999966715,154,91,Not on Feature,In-Shelf,1
4112907700,154,95,Front Page Feature,Not on Display,1
9999985127,154,92,Back Page Feature,Not on Display,1
3620001375,154,79,Front Page Feature,Not on Display,1
7680851709,154,83,Interior Page Feature,Not on Display,1
9505900021,154,98,Interior Page Feature,Not on Display,1
9999967727,154,89,Not on Feature,In-Shelf,1
3620000432,154,90,Interior Page Feature,Not on Display,1
3620000350,154,94,Interior Page Feature,Front End Cap,1
9999973094,154,93,Interior Page Feature,Not on Display,1
7680851558,154,83,Interior Page Feature,Not on Display,1
9999967728,154,82,Not on Feature,In-Shelf,1
9999985261,154,86,Back Page Feature,Promo/Seasonal Aisle,1
3620001411,154,90,Not on Feature,In-Shelf,1
7680852291,154,83,Interior Page Feature,Not on Display,1
2700042254,154,92,Interior Page Feature,Not on Display,1
3620000350,154,96,Not on Feature,In-Shelf,1
3620000507,154,104,Interior Page Feature,Not on Display,1
3620000492,154,90,Interior Page Feature,Not on Display,1
7680852094,154,100,Not on Feature,In-Shelf,1
9999966715,154,86,Back Page Feature,Promo/Seasonal Aisle,1
9999971309,154,101,Wrap Front Feature,Not on Display,1
4112907700,154,104,Not on Feature,Secondary Location Display,1
9999967727,154,102,Not on Feature,In-Shelf,1
3620000470,154,91,Interior Page Feature,Not on Display,1
3620000300,154,95,Not on Feature,In-Shelf,1
9999985021,154,89,Interior Page Feature,Not on Display,1
7680850738,154,83,Interior Page Feature,Not on Display,1
7680852007,154,83,Interior Page Feature,Not on Display,1
9999985260,154,94,Not on Feature,In-Shelf,1
9999967727,154,94,Not on Feature,In-Shelf,1
3620000439,154,91,Interior Page Feature,Not on Display,1
9999985261,154,100,Not on Feature,In-Shelf,1
9999985021,154,79,Not on Feature,In-Aisle,1
9999985261,154,99,Not on Feature,In-Shelf,1
4112907785,154,95,Front Page Feature,Not on Display,1
601011292,154,98,Interior Page Feature,Not on Display,1
9999971297,154,93,Interior Page Feature,Not on Display,1
2920000213,154,80,Not on Feature,In-Aisle,1
7130000036,154,79,Interior Page Feature,Not on Display,1
3620000439,154,104,Interior Page Feature,Not on Display,1
9999985260,154,95,Not on Feature,In-Shelf,1
4112907763,154,81,Interior Page Feature,Not on Display,1
9999981175,154,83,Not on Feature,In-Shelf,1
9999985051,154,95,Not on Feature,Rear End Cap,1
9999981175,154,90,Not on Feature,In-Shelf,1
9999967648,154,84,Not on Feature,In-Shelf,1
3620000445,154,79,Front Page Feature,Not on Display,1
9999967648,154,91,Not on Feature,In-Shelf,1
3620001364,154,79,Front Page Feature,Not on Display,1
9999985061,154,78,Interior Page Feature,Not on Display,1
9999967727,154,96,Not on Feature,In-Shelf,1
4112907769,154,81,Interior Page Feature,Not on Display,1
4112907762,154,95,Front Page Feature,Not on Display,1
9999985067,154,86,Interior Page Feature,Not on Display,1
9999973093,154,101,Wrap Front Feature,Rear End Cap,1
3620000473,154,91,Interior Page Feature,Not on Display,1
3620000250,154,86,Not on Feature,Promo/Seasonal Aisle,1
7130000001,154,79,Interior Page Feature,Not on Display,1
9999985132,154,92,Back Page Feature,Not on Display,1
7680828008,154,83,Interior Page Feature,Not on Display,1
9999985261,154,93,Not on Feature,Secondary Location Display,1
9999971291,154,86,Back Page Feature,Not on Display,1
9999967648,154,93,Not on Feature,In-Shelf,1
9999985261,154,84,Not on Feature,In-Shelf,1
7130000010,154,79,Interior Page Feature,Not on Display,1
7680850106,154,83,Interior Page Feature,Not on Display,1
7130000126,154,79,Interior Page Feature,Front End Cap,1
9999971292,154,84,Back Page Feature,Not on Display,1
4112907742,154,95,Front Page Feature,Not on Display,1
3620000441,154,79,Front Page Feature,Not on Display,1
9505900017,154,98,Interior Page Feature,Not on Display,1
9999985004,154,89,Interior Page Feature,In-Shelf,1
3800007266,154,101,Front Page Feature,Not on Display,1
3620000493,154,104,Interior Page Feature,Not on Display,1
4112907700,154,103,Not on Feature,Secondary Location Display,1
7680828073,154,83,Interior Page Feature,Not on Display,1
2920000213,154,81,Not on Feature,Store Rear,1
7680828071,154,83,Interior Page Feature,Not on Display,1
9999985020,154,89,Interior Page Feature,Not on Display,1
4112927445,154,95,Front Page Feature,Not on Display,1
2700042254,154,86,Front Page Feature,Not on Display,1
3620001405,154,79,Front Page Feature,Not on Display,1
2700042238,154,86,Front Page Feature,Not on Display,1
4112907702,154,81,Interior Page Feature,Not on Display,1
4112907712,154,87,Interior Page Feature,Not on Display,1
3620000250,154,95,Not on Feature,In-Shelf,1
9999985052,154,92,Back Page Feature,Not on Display,1
7680850108,154,83,Interior Page Feature,Not on Display,1
601011293,154,83,Interior Page Feature,Not on Display,1
9999971308,154,84,Back Page Feature,Not on Display,1
9999981175,154,102,Not on Feature,In-Shelf,1
3620000300,154,89,Not on Feature,In-Shelf,1
9999981175,154,80,Not on Feature,In-Aisle,1
9999985261,154,87,Not on Feature,Promo/Seasonal Aisle,1
9999985261,154,91,Not on Feature,Secondary Location Display,1
9999985134,154,86,Interior Page Feature,Not on Display,1
9999985260,154,83,Not on Feature,In-Shelf,1
4112907700,154,96,Not on Feature,In-Shelf,1
3620000432,154,104,Interior Page Feature,Not on Display,1
9999985260,154,84,Not on Feature,In-Shelf,1
9999966721,154,86,Back Page Feature,Not on Display,1
9999966070,154,91,Not on Feature,In-Shelf,1
3620000350,154,103,Interior Page Feature,Not on Display,1
9999985029,154,86,Interior Page Feature,Not on Display,1
9999985260,154,77,Wrap Front Feature,In-Shelf,1
4112907700,154,87,Interior Page Feature,Not on Display,1
9999985060,154,78,Interior Page Feature,Not on Display,1
4112907712,154,104,Not on Feature,In-Shelf,1
9999985027,154,77,Wrap Back Feature,Not on Display,1
3620000350,154,88,Not on Feature,In-Shelf,1
3620000480,154,79,Front Page Feature,Not on Display,1
9999985128,154,92,Back Page Feature,Not on Display,1
3620000250,154,92,Not on Feature,In-Shelf,1
601011296,154,83,Interior Page Feature,Not on Display,1
3620000470,154,104,Interior Page Feature,Not on Display,1
3800007267,154,101,Front Page Feature,Not on Display,1
9999966070,154,92,Interior Page Feature,Not on Display,1
9999971306,154,76,Interior Page Feature,Not on Display,1
5100002794,154,78,Interior Page Feature,Not on Display,1
9505900040,154,98,Interior Page Feature,Not on Display,1
4112907722,154,81,Interior Page Feature,Not on Display,1
2700042239,154,86,Front Page Feature,Not on Display,1
7130000086,154,79,Interior Page Feature,Not on Display,1
9999973094,154,84,Back Page Feature,Not on Display,1
601011296,154,98,Interior Page Feature,Not on Display,1
9999966070,154,88,Not on Feature,In-Shelf,1
9999973093,154,84,Back Page Feature,Not on Display,1
7130000022,154,79,Interior Page Feature,Not on Display,1
3620000250,154,85,Not on Feature,In-Shelf,1
7680852094,154,83,Interior Page Feature,Not on Display,1
9999971306,154,101,Wrap Front Feature,Rear End Cap,1
9999971306,154,84,Back Page Feature,Not on Display,1
2700042238,154,92,Interior Page Feature,Not on Display,1
9999985021,154,80,Not on Feature,In-Aisle,1
9999966070,154,87,Not on Feature,Promo/Seasonal Aisle,1
3620000250,154,103,Interior Page Feature,Not on Display,1
4112907762,154,81,Interior Page Feature,Not on Display,1
9999971291,154,84,Back Page Feature,Rear End Cap,1
3620000444,154,79,Front Page Feature,Not on Display,1
9999971291,154,85,Not on Feature,Rear End Cap,1
3620000432,154,91,Interior Page Feature,Not on Display,1
9999967727,154,88,Not on Feature,In-Shelf,1
9999971297,154,101,Wrap Front Feature,Not on Display,1
2700042240,154,86,Front Page Feature,Not on Display,1
9999966715,154,84,Back Page Feature,Not on Display,1
3620000474,154,91,Interior Page Feature,Not on Display,1
9999985261,154,77,Wrap Front Feature,Not on Display,1
9999971292,154,86,Back Page Feature,Not on Display,1
9999966070,154,84,Not on Feature,In-Shelf,1
3620000464,154,88,Not on Feature,In-Shelf,1
9999966715,154,101,Wrap Front Feature,Rear End Cap,1
3620001364,154,97,Not on Feature,In-Shelf,1
2700042273,154,86,Front Page Feature,Not on Display,1
9999985261,154,102,Not on Feature,Secondary Location Display,1
9999971309,154,93,Interior Page Feature,Not on Display,1
9999985052,154,77,Wrap Back Feature,Not on Display,1
9999985068,154,89,Interior Page Feature,In-Shelf,1
3620000250,154,79,Front Page Feature,Not on Display,1
3620000350,154,86,Not on Feature,Promo/Seasonal Aisle,1
3620001369,154,79,Front Page Feature,Not on Display,1
9999981175,154,104,Not on Feature,In-Shelf,1
9999985260,154,93,Not on Feature,In-Shelf,1
9999985004,154,85,Not on Feature,In-Shelf,1
3620000300,154,87,Not on Feature,Promo/Seasonal Aisle,1
9999985068,154,86,Interior Page Feature,Not on Display,1
3620000473,154,90,Interior Page Feature,Not on Display,1
9999981175,154,96,Not on Feature,Mid-Aisle End Cap,1
9999985261,154,90,Not on Feature,Secondary Location Display,1
3620000300,154,85,Not on Feature,In-Shelf,1
9999973093,154,93,Interior Page Feature,Not on Display,1
9999967727,154,97,Not on Feature,Secondary Location Display,1
9999985051,154,92,Back Page Feature,Not on Display,1
2920000213,154,83,Not on Feature,Store Rear,1
7130000009,154,79,Interior Page Feature,Not on Display,1
9999985067,154,89,Interior Page Feature,In-Shelf,1
9999966720,154,101,Wrap Front Feature,Not on Display,1
3620000439,154,90,Interior Page Feature,Not on Display,1
601011297,154,98,Interior Page Feature,Not on Display,1
9999967727,154,93,Not on Feature,In-Shelf,1
3620000476,154,104,Interior Page Feature,Not on Display,1
3620000250,154,87,Not on Feature,Promo/Seasonal Aisle,1
4112907742,154,81,Interior Page Feature,Not on Display,1
2700042274,154,92,Interior Page Feature,Not on Display,1
9999966715,154,92,Not on Feature,In-Shelf,1
3620001376,154,79,Front Page Feature,Not on Display,1
9505900020,154,98,Interior Page Feature,Not on Display,1
4112907712,154,95,Front Page Feature,Rear End Cap,1
7680851613,154,83,Interior Page Feature,Not on Display,1
2700042239,154,92,Interior Page Feature,Not on Display,1
7680828009,154,83,Interior Page Feature,Not on Display,1
9999967727,154,92,Interior Page Feature,Not on Display,1
3620000250,154,97,Not on Feature,In-Shelf,1
7680828017,154,83,Interior Page Feature,Not on Display,1
9999971306,154,86,Back Page Feature,Promo/Seasonal Aisle,1
9999966070,154,100,Not on Feature,In-Shelf,1
5100002796,154,89,Interior Page Feature,Not on Display,1
4112927463,154,81,Interior Page Feature,Not on Display,1
9999981175,154,92,Not on Feature,In-Shelf,1
9999985051,154,77,Wrap Back Feature,Not on Display,1
9999981175,154,88,Not on Feature,In-Shelf,1
9999966070,154,93,Not on Feature,In-Shelf,1
4112907700,154,101,Not on Feature,In-Shelf,1
9999966720,154,93,Interior Page Feature,Not on Display,1
9999971297,154,84,Back Page Feature,Rear End Cap,1
9999985261,154,83,Not on Feature,In-Shelf,1
9999985261,154,94,Not on Feature,Secondary Location Display,1
9999981175,154,98,Not on Feature,In-Shelf,1
5100002549,154,78,Interior Page Feature,Not on Display,1
7680850294,154,83,Interior Page Feature,Not on Display,1
9505900019,154,98,Interior Page Feature,Not on Display,1
3620000488,154,79,Front Page Feature,Not on Display,1
9999981175,154,86,Not on Feature,Promo/Seasonal Aisle,1
9999973093,154,94,Not on Feature,Rear End Cap,1
9999981175,154,84,Not on Feature,In-Shelf,1
4112907700,154,102,Not on Feature,In-Shelf,1
9999985027,154,92,Back Page Feature,Not on Display,1
9999985261,154,103,Not on Feature,Secondary Location Display,1
7680851433,154,83,Interior Page Feature,Not on Display,1
4112900005,154,95,Front Page Feature,Not on Display,1
7680850294,154,94,Not on Feature,In-Shelf,1
4112907742,154,87,Interior Page Feature,Not on Display,1
3620000464,154,79,Front Page Feature,Front End Cap,1
9999973094,154,101,Wrap Front Feature,Not on Display,1
9999967648,154,98,Not on Feature,In-Shelf,1
3620001365,154,79,Front Page Feature,Not on Display,1
3620000475,154,104,Interior Page Feature,Not on Display,1
9999985261,154,89,Not on Feature,Secondary Location Display,1
601011293,154,98,Interior Page Feature,Not on Display,1
9999985051,154,81,Not on Feature,In-Aisle,1
3800007268,154,101,Front Page Feature,Not on Display,1
4112927200,154,81,Interior Page Feature,Not on Display,1
9999967727,154,95,Not on Feature,In-Shelf,1
7130000002,154,79,Interior Page Feature,Not on Display,1
9505900016,154,98,Interior Page Feature,Not on Display,1
9999981175,154,103,Not on Feature,In-Shelf,1
9999985261,154,97,Not on Feature,In-Shelf,1
9999973093,154,76,Interior Page Feature,Not on Display,1
9999973094,154,86,Back Page Feature,Not on Display,1
9999985005,154,77,Wrap Back Feature,Not on Display,1
9999971308,154,86,Back Page Feature,Not on Display,1
7680828083,154,83,Interior Page Feature,Not on Display,1
9999967728,154,81,Not on Feature,In-Shelf,1
9999971291,154,93,Interior Page Feature,Not on Display,1
3620000474,154,104,Interior Page Feature,Not on Display,1
2920000213,154,78,Not on Feature,In-Aisle,1
3620000300,154,103,Interior Page Feature,Not on Display,1
9999971291,154,76,Interior Page Feature,Not on Display,1
9999966720,154,86,Back Page Feature,Not on Display,1
3620000350,154,99,Not on Feature,In-Shelf,1
3620000350,154,79,Front Page Feature,Not on Display,1
9999985021,154,77,Not on Feature,In-Shelf,1
9999967727,154,103,Not on Feature,Secondary Location Display,1
9999971306,154,94,Not on Feature,Rear End Cap,1
9999966720,154,84,Back Page Feature,Rear End Cap,1
9999971308,154,76,Interior Page Feature,Not on Display,1
4112907700,154,97,Not on Feature,In-Shelf,1
9999971306,154,93,Interior Page Feature,Rear End Cap,1
4112927445,154,87,Interior Page Feature,Not on Display,1
9999972255,154,86,Back Page Feature,Not on Display,1
4112900006,154,81,Interior Page Feature,Not on Display,1
4112927200,154,87,Interior Page Feature,Not on Display,1
9999967648,154,92,Interior Page Feature,Not on Display,1
3620000493,154,91,Interior Page Feature,Not on Display,1
9999967727,154,101,Not on Feature,In-Shelf,1
7680850294,154,93,Not on Feature,In-Shelf,1
9999971291,154,101,Wrap Front Feature,Not on Display,1
2700042240,154,92,Interior Page Feature,Not on Display,1
9999967725,154,86,Back Page Feature,Not on Display,1
9999971308,154,93,Interior Page Feature,Not on Display,1
9999971292,154,93,Interior Page Feature,Not on Display,1
7680852094,154,104,Not on Feature,In-Shelf,1
4112907769,154,87,Interior Page Feature,Not on Display,1
601011292,154,83,Interior Page Feature,Not on Display,1
